万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20211224,93400000,172600,9300,160519,2435,0,,,2346900,40594211,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,2700,25500,6300,14500,11800,39400,65500,64100,137600,79800,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,69300,195800,178600,129800,210400,309700,631100,80600,390700,178600,180500,170400,11132596,6090900,0,0,0,0,0,
000001.SZ,000001,20211224,93403000,172800,10000,172688,2460,0,,,2356900,40766899,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,23200,6300,14500,11800,39400,65500,64100,137600,84600,69600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,86800,196000,178600,130300,209200,309700,635900,80600,391700,178600,180500,170400,11134496,6122000,0,0,0,0,0,
000001.SZ,000001,20211224,93406000,172700,19600,338303,2470,0,,,2376500,41105202,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,47000,6300,13800,11800,39400,65500,27300,137600,84600,71700,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,200,73700,196900,180900,130300,210700,310300,635900,80600,409900,180500,170400,11128196,6149100,0,0,0,0,0,
000001.SZ,000001,20211224,93409000,172700,4000,69076,2491,0,,,2380500,41174278,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,8900,48400,6300,13800,11800,39400,65500,27300,137600,86900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,76500,198300,180900,131300,210900,310900,637200,82400,410400,180100,180500,170400,11158496,6172600,0,0,0,0,0,
000001.SZ,000001,20211224,93412000,172700,40600,700815,2522,0,,,2421100,41875093,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,3200,48400,6300,13800,11800,39400,65500,27300,137600,86900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,48800,199100,180900,129900,212000,312900,638400,82400,410400,180100,180500,170400,11158796,6166300,0,0,0,0,0,
000001.SZ,000001,20211224,93415000,172700,5600,96670,2535,0,,,2426700,41971763,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,4700,54400,6300,14500,11800,40000,65500,27300,137600,86900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,52000,210300,180900,131100,212000,314100,656900,82400,410400,180100,180500,170400,11175296,6215600,0,0,0,0,0,
000001.SZ,000001,20211224,93418000,172800,18000,310777,2566,0,,,2444700,42282540,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,51600,6300,14500,11800,40000,65500,27300,137600,86900,74000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,45300,212000,180900,131100,212200,316300,656700,82400,410600,179100,180500,170400,11169196,6229500,0,0,0,0,0,
000001.SZ,000001,20211224,93421000,172700,23300,402178,2594,0,,,2468000,42684718,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,51600,6300,14500,11800,40000,65500,28300,137600,86900,74000,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,2600,32400,214100,180900,131200,212200,317300,658500,83400,410600,180500,170600,11174396,6182600,0,0,0,0,0,
000001.SZ,000001,20211224,93424000,172600,9700,167475,2632,0,,,2477700,42852193,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,700,49600,6300,14500,8800,40000,65500,28300,138800,86900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,32400,220100,180900,132500,213200,326000,661000,84800,410600,179100,180500,170600,11184096,6207700,0,0,0,0,0,
000001.SZ,000001,20211224,93427000,172700,2500,43167,2644,0,,,2480200,42895360,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,50100,6300,14500,8800,39900,65500,28300,138800,86900,74000,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,500,32200,221800,180900,134100,213200,327400,664500,84800,412100,180500,170600,11185396,6221100,0,0,0,0,0,
000001.SZ,000001,20211224,93430000,172700,1400,24183,2650,0,,,2481600,42919543,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,58300,6300,17200,8800,39900,65500,28300,139900,86900,74000,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,5200,90900,222400,180900,134100,213800,327900,666800,84800,412100,180500,170600,11198996,6288900,0,0,0,0,0,
000001.SZ,000001,20211224,93433000,172800,12000,207245,2663,0,,,2493600,43126788,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,67200,6800,17200,8800,39900,65500,28300,139200,86900,74000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,105700,242800,182000,134400,216800,328400,671700,84800,412100,194400,180500,170600,11211896,6352400,0,0,0,0,0,
000001.SZ,000001,20211224,93436000,172700,15300,264158,2682,0,,,2508900,43390946,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,70100,6800,17200,8800,39900,65500,28300,139200,86900,74000,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,5900,102700,247100,182000,134400,216800,327000,675000,84800,395900,180500,170600,11220496,6346400,0,0,0,0,0,
000001.SZ,000001,20211224,93439000,172700,6400,110530,2699,0,,,2515300,43501476,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,75000,4900,25200,45600,39900,65500,28300,140200,86900,74000,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,700,106900,250200,182000,135000,217300,327000,677700,83000,396000,180500,170600,11273796,6352000,0,0,0,0,0,
000001.SZ,000001,20211224,93442000,172800,27500,474743,2744,0,,,2542800,43976219,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1000,83100,4900,25200,48500,39900,65500,28300,140200,86900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,90700,250700,182000,135600,217000,329100,678300,83000,396100,194500,180500,170600,11307896,6357100,0,0,0,0,0,
000001.SZ,000001,20211224,93445000,172700,7500,129508,2764,0,,,2550300,44105727,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,9500,79500,6500,25200,50500,39900,65500,28300,140200,87900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,89500,252700,182000,135600,216900,330600,677500,83000,402100,195000,180500,170600,11321696,6371400,0,0,0,0,0,
000001.SZ,000001,20211224,93448000,172700,19500,336669,2789,0,,,2569800,44442396,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,16800,64900,5500,25300,50500,39900,65500,38100,140200,87900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,84100,253200,182000,136600,216900,330800,671100,83000,402200,195000,180500,170600,11332596,6364600,0,0,0,0,0,
000001.SZ,000001,20211224,93451000,172700,5500,94953,2804,0,,,2575300,44537349,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,15500,65900,6800,30300,50500,39900,65500,38100,140200,87900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,127600,255200,183000,136600,216900,330800,673200,83000,394900,195000,180500,170600,11346196,6405900,0,0,0,0,0,
000001.SZ,000001,20211224,93454000,172700,41100,709444,2811,0,,,2616400,45246793,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,11500,65800,7200,30300,50500,40700,65500,38100,140200,87900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,94700,255400,183000,136600,216900,320800,674500,83000,395000,195000,180500,170600,11349996,6373200,0,0,0,0,0,
000001.SZ,000001,20211224,93457000,172700,18200,314187,2821,0,,,2634600,45560980,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,5400,66300,7200,30300,50500,40700,65500,38100,140200,87900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,92300,266300,183000,140500,216900,321000,679600,83000,398000,195000,180500,170600,11346096,6398000,0,0,0,0,0,
000001.SZ,000001,20211224,93500000,172700,6400,110491,2834,0,,,2641000,45671471,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,12600,68000,7200,30300,50500,40700,65500,38100,140500,87900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,134400,268600,183000,140500,216900,323400,684300,83000,398000,204400,180500,170600,11357196,6462900,0,0,0,0,0,
000001.SZ,000001,20211224,93503000,172800,29000,500714,2875,0,,,2670000,46172185,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,58400,7200,29600,50500,40700,61400,38100,140500,87900,75000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,125800,269600,183000,136900,216800,323500,693200,83000,398300,207800,180500,170600,11343096,6480800,0,0,0,0,0,
000001.SZ,000001,20211224,93506000,172700,5500,94974,2883,0,,,2675500,46267159,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,73400,7200,29600,50500,40700,61400,38100,140500,87900,75000,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,2300,125900,271500,183000,136900,217100,323500,693500,83000,398300,180500,170600,11357196,6497900,0,0,0,0,0,
000001.SZ,000001,20211224,93509000,172700,5700,98431,2894,0,,,2681200,46365590,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,5400,73300,7200,29600,50500,40700,61400,39700,140500,87900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,138500,271200,183000,136900,217200,326000,683700,83000,398300,208800,180500,170600,11372696,6517100,0,0,0,0,0,
000001.SZ,000001,20211224,93512000,172700,34600,597257,2933,0,,,2715800,46962847,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1300,75100,9300,29600,50500,40700,61400,39700,140500,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,105700,273200,183600,136700,217200,327000,686200,83000,398300,208800,180500,170600,11382396,6495500,0,0,0,0,0,
000001.SZ,000001,20211224,93515000,172700,19500,336606,2945,0,,,2735300,47299453,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,21300,75400,9300,29600,50500,40700,61400,39700,140500,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,91300,275000,183600,136700,216200,329000,691200,83000,401300,208900,180500,170600,11403996,6497900,0,0,0,0,0,
000001.SZ,000001,20211224,93518000,172700,20900,360862,2967,0,,,2756200,47660315,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,19100,66000,9300,29600,50500,40700,61400,39700,140000,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,90800,270900,183600,136700,216400,334800,711200,83000,401600,208900,180500,170600,11396096,6528100,0,0,0,0,0,
000001.SZ,000001,20211224,93521000,172700,6500,112224,2976,0,,,2762700,47772539,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,16700,66600,7700,29600,50500,40700,61400,39700,140000,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,89900,271700,183600,136700,216400,335000,719300,83000,403300,208900,180500,170600,11391396,6541200,0,0,0,0,0,
000001.SZ,000001,20211224,93524000,172700,8900,153663,3007,0,,,2771600,47926202,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,32500,67500,7700,29600,50500,40700,66400,39700,140000,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,90100,272500,183600,136700,216400,335000,722500,83000,413300,210900,180500,170600,11416496,6560200,0,0,0,0,0,
000001.SZ,000001,20211224,93527000,172600,18500,319427,3035,0,,,2790100,48245629,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,21600,68000,7700,29600,50500,45700,66400,39700,140000,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,83800,273600,184100,136700,216400,336500,723200,83000,413300,210900,180500,170600,11398196,6573900,0,0,0,0,0,
000001.SZ,000001,20211224,93530000,172600,10200,176059,3047,0,,,2800300,48421688,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,26800,73000,9200,29600,50500,45700,67200,39700,140000,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,75300,273900,188200,136700,218400,336900,723500,83300,408600,211100,180400,170600,11468796,6573000,0,0,0,0,0,
000001.SZ,000001,20211224,93533000,172700,7200,124344,3055,0,,,2807500,48546032,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,30100,73000,9200,29600,50500,45700,67200,39700,140000,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,83600,274000,188200,136900,218400,336900,717200,83300,409100,211100,180400,170600,11475096,6581600,0,0,0,0,0,
000001.SZ,000001,20211224,93536000,172600,14700,253741,3065,0,,,2822200,48799773,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,48700,54000,9200,29600,50500,45700,67200,41700,140100,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,74000,275900,188200,136900,218400,335000,718700,83300,409100,211100,180400,170600,11479696,6591800,0,0,0,0,0,
000001.SZ,000001,20211224,93539000,172600,34200,590414,3089,0,,,2856400,49390187,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,53200,54000,9200,29600,50500,45700,67200,41700,140100,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,54000,277900,188200,136900,217400,335000,719600,83300,410300,211100,180400,170600,11488696,6576100,0,0,0,0,0,
000001.SZ,000001,20211224,93542000,172600,7100,122584,3106,0,,,2863500,49512771,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,51700,54000,9200,29600,50500,45700,67200,41700,140100,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,61900,306100,188400,136900,217500,335000,721700,84300,410400,212700,180400,170600,11494696,6622200,0,0,0,0,0,
000001.SZ,000001,20211224,93545000,172600,14700,253746,3123,0,,,2878200,49766517,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,50900,54000,15400,29600,50500,45700,67200,41700,140400,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,46600,307100,185600,136900,217600,336800,726100,84300,410800,212700,180400,170600,11506496,6615100,0,0,0,0,0,
000001.SZ,000001,20211224,93548000,172700,27400,472981,3164,0,,,2905600,50239498,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,45200,55100,15400,40989,47600,46000,67200,41700,140400,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,36800,311100,185600,136900,217600,337100,728800,84300,410800,212700,180400,170600,11515685,6626900,0,0,0,0,0,
000001.SZ,000001,20211224,93551000,172600,6000,103560,3178,0,,,2911600,50343058,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,52600,55100,14900,40989,47600,54000,67200,41700,140800,88900,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,41200,311100,185700,136900,217600,337200,729800,84900,410800,213800,180400,170600,11533785,6642500,0,0,0,0,0,
000001.SZ,000001,20211224,93554000,172700,108900,1879026,3258,0,,,3020500,52222084,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,49300,55100,14900,40989,47600,54000,67200,41700,140800,88900,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,248400,187000,137100,217500,339400,727300,84900,438200,213800,223500,180400,170600,11534685,6568300,0,0,0,0,0,
000001.SZ,000001,20211224,93557000,172600,23000,396904,3287,0,,,3043500,52618988,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,5300,49500,55100,14900,39289,47600,54400,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,241200,187000,136800,217500,339400,729900,84900,439800,215800,222000,180400,170600,11543985,6576500,0,0,0,0,0,
000001.SZ,000001,20211224,93600000,172600,8700,150123,3294,0,,,3052200,52769111,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,36600,73300,55100,14900,39289,47600,54400,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,238300,187500,136700,217500,339400,730700,84900,441500,215800,222000,180400,170600,11605285,6579700,0,0,0,0,0,
000001.SZ,000001,20211224,93603000,172600,7000,120791,3308,0,,,3059200,52889902,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,55800,54900,39000,14100,39289,47600,54400,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,243500,187800,136700,218800,339400,734100,84900,443700,215800,222000,180400,170600,11594985,6595200,0,0,0,0,0,
000001.SZ,000001,20211224,93606000,172500,5300,91464,3316,0,,,3064500,52981366,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,55500,52300,39400,14100,39289,47600,43900,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,242500,189400,136700,218800,329400,737500,85900,445300,215800,222000,180400,170600,11589885,6594800,0,0,0,0,0,
000001.SZ,000001,20211224,93609000,172500,70300,1213083,3388,0,,,3134800,54194449,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,18800,52600,38400,14100,38289,47600,41400,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,220000,189500,136700,218800,330400,740000,86900,445600,216300,223000,180400,170600,11550185,6579400,0,0,0,0,0,
000001.SZ,000001,20211224,93612000,172500,14400,248419,3414,0,,,3149200,54442868,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,16900,52100,38400,14100,38289,47600,40900,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,209500,189500,136700,245000,330400,741700,86900,446600,216300,223500,180400,170600,11556985,6615100,0,0,0,0,0,
000001.SZ,000001,20211224,93615000,172600,32900,567644,3453,0,,,3182100,55010512,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,31800,51500,38400,16400,38289,47600,40300,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,188700,189500,136700,244900,330600,746700,86900,446600,216300,223500,180400,170600,11577585,6606900,0,0,0,0,0,
000001.SZ,000001,20211224,93618000,172600,8600,148423,3471,0,,,3190700,55158935,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,29800,52400,34400,16400,38289,47600,40300,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,191000,183700,137200,244900,332400,749200,86900,446600,216300,224500,180400,170600,11579685,6614100,0,0,0,0,0,
000001.SZ,000001,20211224,93621000,172600,10000,172516,3490,0,,,3200700,55331451,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,30600,53000,34400,16400,38289,47600,40300,67200,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,182400,184100,138000,245600,332500,749200,86900,447100,216300,224500,180400,170600,11585885,6607700,0,0,0,0,0,
000001.SZ,000001,20211224,93624000,172600,8800,151827,3505,0,,,3209500,55483278,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,31700,54000,34400,16400,38289,47600,40300,26400,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,178000,184200,139400,245600,335200,749200,86900,447100,218700,224500,180400,170600,11570985,6610800,0,0,0,0,0,
000001.SZ,000001,20211224,93627000,172600,8300,143189,3520,0,,,3217800,55626467,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,42000,54000,34400,10500,38289,47600,40300,26400,41700,140800,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,172700,184200,138300,256600,335200,755600,86900,448200,218700,224700,180400,170600,11578685,6627600,0,0,0,0,0,
000001.SZ,000001,20211224,93630000,172600,35300,609077,3565,0,,,3253100,56235544,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,35100,54000,33600,10100,38289,47600,40300,26400,41700,143700,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,163500,184200,139500,257600,337400,759700,87600,448200,219100,224700,180400,170600,11575985,6628900,0,0,0,0,0,
000001.SZ,000001,20211224,93633000,172600,36100,622998,3593,0,,,3289200,56858542,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,53200,57500,33600,10100,38289,47600,40300,26400,41700,143700,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,157300,184200,144600,259600,336800,758800,87600,448200,220300,224700,180400,170600,11606085,6632700,0,0,0,0,0,
000001.SZ,000001,20211224,93636000,172500,28500,491645,3619,0,,,3317700,57350187,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,52800,57500,33300,10100,38289,47600,40300,26400,41700,143700,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,131900,183800,144400,259600,336800,759100,88100,447200,220300,224700,180400,170600,11607385,6610500,0,0,0,0,0,
000001.SZ,000001,20211224,93639000,172600,4800,82834,3626,0,,,3322500,57433021,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,51500,57500,33300,10100,38289,47600,40300,26400,41700,143700,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,130500,183800,144400,259700,337000,761500,88100,447200,220300,224700,180400,170600,11605585,6614100,0,0,0,0,0,
000001.SZ,000001,20211224,93642000,172500,13100,225977,3642,0,,,3335600,57658998,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,51300,60500,33300,10100,38289,47600,40300,26400,41700,143900,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,130100,183800,142200,259500,339600,765300,88100,451100,221300,224900,180400,170600,11610285,6628300,0,0,0,0,0,
000001.SZ,000001,20211224,93645000,172600,10300,177701,3665,0,,,3345900,57836699,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,15800,60500,32500,10100,38289,47600,40300,26400,41700,143900,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,123000,183800,142600,259600,340300,765800,89100,451500,221300,225400,180500,170600,11577685,6633400,0,0,0,0,0,
000001.SZ,000001,20211224,93648000,172600,141800,2447326,3726,0,,,3487700,60284025,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,126600,60500,32500,10100,38689,47600,40300,26400,41700,143900,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,111000,183500,142600,259600,343100,766300,90100,451500,221300,225700,180400,170600,11691685,6626300,0,0,0,0,0,
000001.SZ,000001,20211224,93651000,172500,143700,2480154,3771,0,,,3631400,62764179,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,47600,32500,10100,38689,47600,40300,26400,41700,143900,90700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,1200,105400,183600,143300,259600,343100,768800,90100,451500,222200,180500,170600,11572085,6631000,0,0,0,0,0,
000001.SZ,000001,20211224,93654000,172500,6800,117326,3785,0,,,3638200,62881505,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,44000,44600,33800,10100,38589,47600,40300,26400,41700,143900,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,104300,183600,143300,260100,343100,761900,90100,451600,224200,227000,180500,170600,11613985,6631700,0,0,0,0,0,
000001.SZ,000001,20211224,93657000,172500,4000,69029,3797,0,,,3642200,62950534,173500,172500,173300,173200,172600,172700,172800,172900,173000,173100,173200,173300,173400,173500,45100,44600,33800,10100,38589,47600,40300,26400,41700,143900,172500,172400,172300,172200,172100,172000,171900,171800,171700,171600,108600,183700,143400,261200,343100,762200,89400,452600,226500,226800,180500,170600,11649885,6646000,0,0,0,0,0,
000001.SZ,000001,20211224,93700000,172700,120700,2083976,3830,0,,,3762900,65034510,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,33800,10100,38589,47600,40300,26700,41700,141000,90700,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,40000,230000,122900,188300,143000,262200,342500,762700,89400,453800,180500,170700,11561485,6941000,0,0,0,0,0,
000001.SZ,000001,20211224,93703000,172800,47800,825540,3856,0,,,3810700,65860050,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,800,28900,10700,38589,47600,40300,14000,41700,141000,90700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,229800,128600,190400,143300,262100,341900,773000,89400,455800,226500,180600,170600,11556885,6935800,0,0,0,0,0,
000001.SZ,000001,20211224,93706000,172600,5000,86310,3864,0,,,3815700,65946360,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,100,28900,10700,38589,47600,40300,14000,41700,141000,90700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,225800,122500,191400,145300,262100,341900,774000,89400,456300,226200,180600,170600,11556185,6939800,0,0,0,0,0,
000001.SZ,000001,20211224,93709000,172700,4200,72532,3870,0,,,3819900,66018892,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,9300,27200,10700,38589,47600,40300,14000,41700,141000,90700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,236100,123000,192200,145600,262200,341900,769200,89400,457300,226200,180600,170600,11564885,6962400,0,0,0,0,0,
000001.SZ,000001,20211224,93712000,172600,6300,108741,3874,0,,,3826200,66127633,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,9400,31200,10700,38589,47600,40300,14000,41700,141000,89000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,231500,123400,192200,147300,263200,341900,782300,89400,457300,226200,180600,170600,11567285,6972100,0,0,0,0,0,
000001.SZ,000001,20211224,93715000,172600,29800,514582,3897,0,,,3856000,66642215,173500,172500,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1300,31200,10700,39089,47600,40300,14000,41700,141000,89000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,227700,126600,192200,147600,263700,341900,784800,89700,457700,226700,180600,170600,11560185,6976400,0,0,0,0,0,
000001.SZ,000001,20211224,93718000,172800,15600,269435,3908,0,,,3871600,66911650,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,25700,9700,49589,47600,40300,14000,41700,147300,89000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,2400,230000,130300,194700,147600,237500,347000,785100,90500,458800,180600,170600,11585985,6970000,0,0,0,0,0,
000001.SZ,000001,20211224,93721000,172600,142300,2458772,3975,0,,,4013900,69370422,173500,172500,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,1000,10100,49589,47600,40300,14000,41700,147300,89000,71400,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,7200,226100,127700,194700,147800,237500,344200,786900,90500,469400,180600,170600,11572785,6989800,0,0,0,0,0,
